Database of Origin, USGS Spectral Database
Sample Description, See USGS database for additional info
Date Added,2016-08-10 05:09:45.316983

Data ID,USGS_miz05          
Sample ID, mizzonite_hs351.14141
Mineral Name, mizzonite
Material Class,Tectosilicate

Wavelength
221.1, 0.0445380
229.1, 0.0483230
236.1, 0.0545210
242.1, 0.0630100
248.1, 0.0703530
253.6, 0.0744370
258.6, 0.0779170
263.6, 0.0823640
268.6, 0.0878010
273.1, 0.0960370
277.1, 0.103021
281.1, 0.110824
285.1, 0.118179
289.1, 0.124431
293.1, 0.132895
301.1, 0.146497
305.1, 0.157666
309.1, 0.166561
313.1, 0.176204
317.1, 0.185092
321.1, 0.194964
325.1, 0.204052
329.1, 0.215570
333.1, 0.226236
337.1, 0.237772
341.1, 0.250524
345.1, 0.263272
349.1, 0.276810
353.1, 0.289152
357.1, 0.299235
360.6, 0.305760
363.6, 0.312132
366.6, 0.315362
369.6, 0.318451
372.6, 0.322152
375.6, 0.324385
378.6, 0.323890
381.1, 0.323640
383.1, 0.322614
385.1, 0.321321
387.1, 0.319438
389.1, 0.320456
391.1, 0.319223
393.1, 0.317533
395.1, 0.317059
397.1, 0.315298
399.1, 0.316022
401.1, 0.313989
403.1, 0.310358
405.1, 0.308462
407.1, 0.307794
409.1, 0.306769
411.1, 0.307456
412.8, 0.307551
415.8, 0.308614
418.8, 0.309365
421.8, 0.314121
424.8, 0.317773
427.8, 0.322509
430.8, 0.329378
433.8, 0.335473
436.8, 0.343123
439.8, 0.351444
442.8, 0.360489
445.8, 0.367777
448.8, 0.376419
451.3, 0.382462
453.3, 0.386598
455.3, 0.391338
457.3, 0.395350
459.3, 0.399223
461.3, 0.403131
463.3, 0.407382
465.3, 0.409919
467.3, 0.413207
469.3, 0.415021
471.3, 0.417215
473.3, 0.420099
475.3, 0.422819
477.3, 0.424225
479.3, 0.426896
481.3, 0.429736
483.3, 0.433166
485.3, 0.434612
487.3, 0.437790
489.3, 0.439025
491.3, 0.442039
493.3, 0.443449
495.3, 0.445320
497.3, 0.447038
499.3, 0.449763
501.3, 0.450488
503.3, 0.453249
505.3, 0.454478
507.3, 0.457059
509.3, 0.458902
511.3, 0.460175
513.3, 0.460693
515.3, 0.462212
517.3, 0.461947
519.3, 0.464463
521.3, 0.464535
523.3, 0.465709
525.3, 0.467256
527.3, 0.466686
529.3, 0.466334
531.3, 0.467665
533.3, 0.469181
535.3, 0.468160
537.3, 0.470336
539.3, 0.470688
541.3, 0.469347
543.3, 0.470098
545.3, 0.470329
547.3, 0.470384
549.3, 0.471513
551.3, 0.470156
553.3, 0.470865
555.3, 0.470783
557.3, 0.471022
559.3, 0.470213
561.3, 0.471983
563.3, 0.471152
565.3, 0.471206
567.3, 0.472044
569.3, 0.471260
571.3, 0.472331
573.3, 0.471562
575.3, 0.472206
577.3, 0.472176
579.3, 0.471988
581.3, 0.471467
583.3, 0.471493
585.3, 0.471103
587.3, 0.471392
589.3, 0.470730
591.3, 0.470447
593.3, 0.470629
595.3, 0.469633
597.3, 0.469989
599.3, 0.469097
601.1, 0.469344
602.7, 0.468562
604.3, 0.467604
605.9, 0.468914
607.5, 0.467530
609.1, 0.466858
610.7, 0.467875
612.3, 0.467391
613.9, 0.468194
615.5, 0.465843
617.1, 0.465212
618.7, 0.465203
620.3, 0.465364
621.9, 0.464791
623.5, 0.464265
625.1, 0.463814
626.7, 0.463919
628.3, 0.464008
629.9, 0.462563
631.7, 0.462422
633.7, 0.462453
635.7, 0.461952
637.7, 0.462928
639.7, 0.461887
641.7, 0.461470
643.7, 0.460938
645.7, 0.460804
647.7, 0.460385
649.7, 0.459179
651.7, 0.459555
653.7, 0.459590
655.7, 0.459617
657.7, 0.459685
