Database of Origin, USGS Spectral Database
Sample Description, See USGS database for additional info
Date Added,2016-08-10 05:38:36.743819

Data ID,USGS_sod01          
Sample ID, sodiumbicarbonate_gds55.20683
Mineral Name, sodiumbicarbonate
Material Class,Carbonate

Wavelength
205.1, 0.405354
213.1, 0.464119
221.1, 0.496794
229.1, 0.511644
236.1, 0.529726
242.1, 0.555895
248.1, 0.590415
253.6, 0.628821
258.6, 0.657208
263.6, 0.674894
268.6, 0.684906
273.1, 0.687190
277.1, 0.691588
281.1, 0.698625
285.1, 0.709634
289.1, 0.721594
293.1, 0.737900
297.1, 0.753660
301.1, 0.773761
305.1, 0.786352
309.1, 0.796816
313.1, 0.805796
317.1, 0.812315
321.1, 0.818518
325.1, 0.825648
329.1, 0.827613
333.1, 0.830887
337.1, 0.835593
341.1, 0.839748
345.1, 0.842550
349.1, 0.845070
353.1, 0.849086
357.1, 0.852004
360.6, 0.858268
363.6, 0.860460
366.6, 0.860791
369.6, 0.864633
372.6, 0.866525
375.6, 0.866221
378.6, 0.869740
381.1, 0.873033
383.1, 0.872818
385.1, 0.874984
387.1, 0.874428
389.1, 0.875989
391.1, 0.878228
393.1, 0.877748
395.1, 0.878801
397.1, 0.878905
399.1, 0.880808
401.1, 0.880885
403.1, 0.880723
405.1, 0.881016
407.1, 0.880507
409.1, 0.880961
411.1, 0.884924
412.8, 0.882464
415.8, 0.884411
418.8, 0.883561
421.8, 0.882972
424.8, 0.885560
427.8, 0.886194
430.8, 0.885548
433.8, 0.885064
436.8, 0.886604
439.8, 0.886622
442.8, 0.886778
445.8, 0.886355
448.8, 0.887485
451.3, 0.889547
453.3, 0.889451
455.3, 0.889094
457.3, 0.890693
459.3, 0.890729
461.3, 0.891484
463.3, 0.892011
465.3, 0.891949
467.3, 0.893209
469.3, 0.892223
471.3, 0.893399
473.3, 0.894012
475.3, 0.894444
477.3, 0.894592
479.3, 0.895786
481.3, 0.895744
483.3, 0.897314
485.3, 0.896980
487.3, 0.898632
489.3, 0.899262
491.3, 0.900831
