Database of Origin, USGS Spectral Database
Sample Description, See USGS database for additional info
Date Added,2016-08-03 21:06:09.667911

Data ID,USGS_bio01          
Sample ID, biotite_hs28.3590
Mineral Name, biotite
Material Class,Phyllosilicate

Wavelength
263.6, 0.0699500
268.6, 0.0720900
273.1, 0.0681780
277.1, 0.0698520
281.1, 0.0699480
285.1, 0.0712190
289.1, 0.0714980
293.1, 0.0741570
297.1, 0.0710870
301.1, 0.0724310
305.1, 0.0738150
309.1, 0.0753530
313.1, 0.0732800
317.1, 0.0776970
321.1, 0.0757690
325.1, 0.0735130
329.1, 0.0756350
333.1, 0.0734990
337.1, 0.0725730
341.1, 0.0744900
345.1, 0.0771340
349.1, 0.0755280
353.1, 0.0751020
357.1, 0.0751340
360.6, 0.0751670
363.6, 0.0749520
366.6, 0.0755340
369.6, 0.0753990
381.1, 0.0776550
383.1, 0.0781170
385.1, 0.0771100
387.1, 0.0786790
389.1, 0.0779020
391.1, 0.0782900
393.1, 0.0780510
395.1, 0.0788620
453.3, 0.0847650
455.3, 0.0858620
457.3, 0.0859100
459.3, 0.0864990
461.3, 0.0865100
463.3, 0.0858340
465.3, 0.0870480
467.3, 0.0876150
469.3, 0.0874970
471.3, 0.0880050
473.3, 0.0882820
475.3, 0.0892030
477.3, 0.0910030
479.3, 0.0902100
481.3, 0.0904390
483.3, 0.0908360
485.3, 0.0914300
487.3, 0.0926220
489.3, 0.0928490
491.3, 0.0934620
493.3, 0.0940390
495.3, 0.0937860
497.3, 0.0955770
499.3, 0.0956360
501.3, 0.0965100
503.3, 0.0962610
505.3, 0.0977530
507.3, 0.0967420
509.3, 0.0991500
511.3, 0.0985850
513.3, 0.0983210
515.3, 0.0992840
517.3, 0.100595
519.3, 0.100072
521.3, 0.101553
523.3, 0.102473
525.3, 0.102599
527.3, 0.102553
529.3, 0.102889
531.3, 0.104424
533.3, 0.103812
535.3, 0.104321
537.3, 0.106605
539.3, 0.104260
541.3, 0.106050
543.3, 0.107358
545.3, 0.107462
547.3, 0.108912
549.3, 0.107113
551.3, 0.107639
553.3, 0.107338
555.3, 0.107270
557.3, 0.107716
559.3, 0.110076
561.3, 0.111123
563.3, 0.108762
565.3, 0.111420
567.3, 0.110708
569.3, 0.111675
571.3, 0.111361
573.3, 0.112372
575.3, 0.112557
577.3, 0.114708
579.3, 0.112719
581.3, 0.114300
583.3, 0.113436
585.3, 0.115424
587.3, 0.114016
589.3, 0.113856
591.3, 0.115029
593.3, 0.115026
595.3, 0.114619
597.3, 0.114837
599.3, 0.115230
601.1, 0.115831
602.7, 0.115681
604.3, 0.114650
605.9, 0.115284
607.5, 0.114627
609.1, 0.116032
610.7, 0.114825
612.3, 0.114884
613.9, 0.115718
615.5, 0.115227
617.1, 0.116216
618.7, 0.115428
620.3, 0.114309
621.9, 0.114907
623.5, 0.114957
625.1, 0.116289
626.7, 0.114209
628.3, 0.113345
629.9, 0.115747
631.7, 0.114223
633.7, 0.114038
635.7, 0.113357
637.7, 0.113844
639.7, 0.113844
641.7, 0.114074
643.7, 0.113637
645.7, 0.112823
647.7, 0.114696
649.7, 0.112679
651.7, 0.113478
653.7, 0.111947
655.7, 0.112809
657.7, 0.112346
659.7, 0.111921
661.7, 0.112006
663.7, 0.112517
665.7, 0.112406
667.7, 0.111936
670.2, 0.111314
673.2, 0.110369
676.2, 0.109518
679.2, 0.110435
682.2, 0.110596
685.2, 0.111011
688.2, 0.109953
691.2, 0.108056
694.2, 0.108498
697.2, 0.109656
700.2, 0.108560
702.0, 0.108226
704.0, 0.109138
706.0, 0.109091
708.0, 0.107562
710.0, 0.108569
712.0, 0.107976
714.0, 0.107851
716.0, 0.109813
718.0, 0.107630
720.0, 0.108381
722.0, 0.107432
724.0, 0.110146
726.0, 0.108633
728.0, 0.110098
730.0, 0.109518
732.0, 0.107947
734.0, 0.108610
736.0, 0.108350
738.0, 0.109188
740.0, 0.108738
742.0, 0.108761
744.0, 0.110619
746.0, 0.108825
748.0, 0.110629
750.5, 0.111261
753.5, 0.111907
756.5, 0.111324
759.5, 0.111216
762.5, 0.112277
765.5, 0.112094
768.5, 0.115768
771.5, 0.116136
774.5, 0.113033
777.5, 0.113968
781.0, 0.114641
785.0, 0.115782
789.0, 0.117497
793.0, 0.117566
797.0, 0.121808
801.5, 0.120626
806.5, 0.119622
811.5, 0.121314
816.5, 0.120129
822.0, 0.122172
828.0, 0.122227
835.0, 0.123027
851.0, 0.126650
859.0, 0.126062
871.0, 0.124147
883.0, 0.119262
894.0, 0.119044
904.0, 0.121778
914.0, 0.121115
924.0, 0.125534
933.0, 0.121615
941.0, 0.121585
949.0, 0.121585
957.0, 0.120529
964.0, 0.123230
970.0, 0.124999
976.0, 0.124942
982.0, 0.121142
988.0, 0.122729
994.0, 0.124714
1000.0, 0.124510
1006.0, 0.125224
1012.0, 0.125744
1018.0, 0.124919
1023.5, 0.125983
1028.5, 0.126856
1033.5, 0.124692
1038.5, 0.125302
1043.5, 0.128935
1048.5, 0.126435
1053.5, 0.124136
1058.5, 0.126837
1063.5, 0.123806
1068.5, 0.125436
1073.5, 0.123093
1078.5, 0.125401
1083.5, 0.125049
1088.5, 0.124665
1093.5, 0.124916
1098.5, 0.125891
1103.5, 0.123573
1108.5, 0.124277
1113.5, 0.123760
1118.5, 0.125359
1123.5, 0.123980
1128.5, 0.126350
1133.5, 0.125643
1138.5, 0.123277
1143.5, 0.123464
1148.5, 0.124830
1153.5, 0.124345
1158.5, 0.123553
1163.5, 0.125464
1168.5, 0.125903
1173.5, 0.126866
1178.5, 0.126358
1183.5, 0.126114
1188.5, 0.127442
1193.5, 0.128464
1198.5, 0.127092
1203.5, 0.127719
1208.5, 0.128014
1213.5, 0.129223
1218.5, 0.129645
1223.5, 0.130313
1228.5, 0.130795
1233.5, 0.132582
1238.5, 0.132614
1243.5, 0.133488
1248.5, 0.133187
1253.5, 0.135331
1258.5, 0.135464
1263.5, 0.135643
1268.5, 0.137047
1273.5, 0.136643
1278.5, 0.139382
1283.5, 0.139247
1288.5, 0.139918
1293.5, 0.142114
1298.5, 0.141940
1303.5, 0.143191
1308.5, 0.145299
1313.5, 0.145107
1318.5, 0.147421
1323.5, 0.148175
1328.5, 0.150765
1333.5, 0.149480
1338.5, 0.149444
1343.5, 0.151019
1348.5, 0.154682
1353.5, 0.153918
1358.5, 0.155319
1363.5, 0.157632
1368.5, 0.157087
1373.5, 0.160722
1378.5, 0.160235
1383.5, 0.161283
1388.5, 0.160954
1393.5, 0.162949
1398.5, 0.163880
1403.5, 0.166752
1408.5, 0.167093
1413.5, 0.168686
1418.5, 0.172285
1423.5, 0.172748
1428.5, 0.174245
1433.5, 0.174287
1438.5, 0.176947
1443.5, 0.179007
1448.5, 0.179601
1453.5, 0.181246
1458.5, 0.181071
1463.5, 0.185331
1468.5, 0.186043
1473.5, 0.186401
1478.5, 0.188334
1483.5, 0.190783
1488.5, 0.191948
1493.5, 0.193038
1498.5, 0.195295
1503.5, 0.196846
1508.5, 0.196392
1513.5, 0.197299
1518.5, 0.198027
1523.5, 0.201681
1528.5, 0.203408
1534.0, 0.206899
1540.0, 0.205050
1546.0, 0.209161
1552.0, 0.210927
1558.0, 0.211925
1564.0, 0.214313
1570.5, 0.215231
1577.5, 0.217527
1584.5, 0.220199
1591.5, 0.223191
1598.5, 0.223832
1605.5, 0.226415
1612.5, 0.229510
1619.5, 0.230635
1626.5, 0.232018
1633.5, 0.235834
1640.5, 0.237292
1647.5, 0.238805
1654.5, 0.243023
1661.5, 0.243618
1668.5, 0.247756
1676.0, 0.247807
1684.0, 0.250534
1692.0, 0.253202
1700.0, 0.256907
1708.0, 0.260802
1716.0, 0.262162
1724.0, 0.265755
1732.0, 0.270521
1740.0, 0.270910
1748.0, 0.272162
1756.0, 0.276716
1764.0, 0.278683
1772.0, 0.282754
1780.0, 0.284559
1788.0, 0.287273
1796.0, 0.289300
1805.0, 0.291653
1815.0, 0.294812
1825.0, 0.299722
1835.0, 0.303273
1845.0, 0.304999
1855.0, 0.308956
1865.0, 0.315308
1875.0, 0.316772
1885.0, 0.317599
1895.0, 0.321642
1905.0, 0.325041
1915.0, 0.329754
1925.0, 0.332145
1935.0, 0.337467
1945.0, 0.340773
1955.0, 0.342179
1965.0, 0.349532
1975.0, 0.351578
1985.0, 0.355079
1995.0, 0.355794
2005.0, 0.362191
2015.0, 0.365958
2025.0, 0.374172
2035.0, 0.372817
2045.0, 0.375521
2055.0, 0.381592
2065.0, 0.384809
2075.0, 0.385391
2085.0, 0.390426
2095.0, 0.392919
2105.0, 0.399301
2115.0, 0.398019
2125.0, 0.405292
2135.0, 0.410554
2145.0, 0.409704
2155.0, 0.415860
2165.0, 0.415255
2175.0, 0.418400
2185.0, 0.423692
2195.0, 0.422685
2205.0, 0.430277
2215.0, 0.430765
2225.0, 0.433055
2235.0, 0.433839
2245.0, 0.437304
2255.0, 0.438259
2265.0, 0.442511
2275.0, 0.442276
2285.0, 0.448630
2295.0, 0.440618
2305.0, 0.440937
2315.0, 0.426031
2325.0, 0.416533
2335.0, 0.413818
2345.0, 0.418829
2355.0, 0.427835
2365.0, 0.429257
2375.0, 0.429441
2386.0, 0.427134
2400.0, 0.427885
2418.0, 0.440176
2440.0, 0.451970
2466.0, 0.459174
2496.0, 0.471069
2528.0, 0.478819
2560.0, 0.483102
2592.0, 0.485167
2624.0, 0.481870
