Database of Origin,University of Winnipeg Spectrophotometer Facility
Sample Description,8. Sulfates: RELAB + Nicolet spectra / Spectra all made consistently merged: Jan. 10 2005
Date Added,2016-07-15 22:06:01.405514

Data ID,RPN_SUL_70          
Sample ID,SPT148
Mineral Name,Anglesite
Grain Size,<45
Viewing Geometry,30 / 0 | 30
Resolution,5 / 0.7-475
Material Class,Sulfate

Wavelength
305.0,0.56184
310.0,0.55768
315.0,0.56201
320.0,0.56344
325.0,0.56453
330.0,0.56735
335.0,0.56718
340.0,0.56802
345.0,0.56761
350.0,0.56733
355.0,0.56873
360.0,0.56899
365.0,0.57007
370.0,0.57205
375.0,0.57508
380.0,0.57985
385.0,0.58417
390.0,0.59077
395.0,0.59628
400.0,0.60274
405.0,0.60832
410.0,0.6127
415.0,0.61721
420.0,0.62268
425.0,0.62938
430.0,0.63657
435.0,0.64489
440.0,0.65241
445.0,0.6592
450.0,0.66345
455.0,0.6661
460.0,0.66776
465.0,0.66991
470.0,0.67086
475.0,0.67353
480.0,0.67491
485.0,0.67905
490.0,0.68214
495.0,0.687
500.0,0.69152
505.0,0.69722
510.0,0.70305
515.0,0.70947
520.0,0.71642
525.0,0.72433
530.0,0.73229
535.0,0.74101
540.0,0.74948
545.0,0.75836
550.0,0.76581
555.0,0.77335
560.0,0.77936
565.0,0.78513
570.0,0.78819
575.0,0.79132
580.0,0.79327
585.0,0.79451
590.0,0.79514
595.0,0.79557
600.0,0.79534
605.0,0.79548
610.0,0.79493
615.0,0.79507
620.0,0.79455
625.0,0.79498
630.0,0.79429
635.0,0.79474
640.0,0.79524
645.0,0.79579
650.0,0.79643
655.0,0.79681
660.0,0.79715
665.0,0.79862
670.0,0.79927
675.0,0.80028
680.0,0.80171
685.0,0.80353
690.0,0.80469
695.0,0.80627
700.0,0.80868
705.0,0.80919
710.0,0.81088
715.0,0.81353
720.0,0.81537
725.0,0.81591
730.0,0.81735
735.0,0.81869
740.0,0.81988
745.0,0.82129
750.0,0.82264
755.0,0.82247
760.0,0.82342
765.0,0.82352
770.0,0.82358
775.0,0.82325
780.0,0.82319
785.0,0.82208
790.0,0.82191
795.0,0.82114
800.0,0.82068
805.0,0.81974
810.0,0.819
815.0,0.81759
820.0,0.81708
825.0,0.81588
830.0,0.81479
835.0,0.8135
840.0,0.81369
845.0,0.81198
850.0,0.81131
855.0,0.81092
860.0,0.80979
865.0,0.80935
870.0,0.80848
875.0,0.80852
880.0,0.80769
885.0,0.80727
890.0,0.80767
895.0,0.80702
900.0,0.80698
